IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2006,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,433.5,,,,,,433.5,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2006,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,9996,,,,,,9996.1,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2005,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,11455,,,,,,11 455,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2005,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,11028,,,,,,11027.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2005,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,427.6,,,,,,427.6,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2004,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,12865,,,,,,12 865,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2004,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,12450,,,,,,12450.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2004,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,414.2,,,,,,414.2,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2003,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,13510,,,,,,13 510,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2003,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,13111,,,,,,13110.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2003,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,398.9,,,,,,398.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2002,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,13599,,,,,,13598.8,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2002,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,14000,,,,,,14 000,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2002,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,400.9,,,,,,400.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2001,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,12985,,,,,,12985.0,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2001,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,13369,,,,,,13 369,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2001,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,383.9,,,,,,383.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,14449,,,,,,14 449,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,14080,,,,,,14079.9,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,369.1,,,,,,369.1,,,EN,2023-11-19T21:00:00.000Z
